Date,Open,High,Low,Close,Adj Close,Volume
2015-08-12,154.259995,156.520004,153.949997,156.160004,131.262390,3560300
2015-08-13,156.059998,156.089996,154.320007,155.070007,130.346191,2533400
2015-08-14,155.000000,156.210007,154.580002,155.750000,130.917770,3226400
2015-08-17,155.199997,156.690002,154.699997,156.309998,131.388504,2249600
2015-08-18,155.509995,156.520004,155.250000,156.009995,131.136307,2018300
2015-08-19,155.149994,155.669998,153.410004,153.940002,129.396332,4206400
2015-08-20,152.740005,153.910004,152.500000,152.660004,128.320419,4011500
2015-08-21,151.500000,153.190002,148.699997,148.850006,125.117882,7362100
2015-08-24,143.470001,147.759995,143.000000,143.470001,120.595634,10189700
2015-08-25,146.940002,147.110001,140.619995,140.960007,118.485847,7073200
2015-08-26,144.089996,146.979996,142.139999,146.699997,123.310631,6221800
2015-08-27,148.500000,148.970001,145.660004,148.539993,124.857269,4976600
2015-08-28,147.750000,148.199997,147.179993,147.979996,124.386589,4076300
2015-08-31,147.380005,148.399994,146.259995,147.889999,124.310944,4093100
2015-09-01,144.910004,144.979996,141.850006,142.679993,119.931587,5272000
2015-09-02,144.740005,145.080002,143.179993,145.050003,121.923737,4252000
2015-09-03,146.050003,148.029999,145.770004,146.779999,123.377876,3603500
2015-09-04,144.570007,145.399994,143.320007,143.699997,120.788933,4201100
2015-09-08,145.860001,147.339996,145.660004,147.229996,123.756149,3933300
2015-09-09,148.740005,149.039993,144.850006,145.050003,121.923737,3407800
2015-09-10,145.850006,147.160004,144.509995,146.199997,122.890373,3461700
2015-09-11,145.910004,147.500000,145.669998,147.369995,123.873848,3115100
2015-09-14,147.369995,147.369995,145.410004,145.649994,122.428062,3226700
2015-09-15,146.600006,147.929993,145.759995,147.529999,124.008308,2717100
2015-09-16,147.839996,148.889999,147.539993,148.410004,124.748032,2799200
2015-09-17,148.100006,149.679993,147.300003,148.139999,124.521057,4003000
2015-09-18,146.050003,146.389999,143.979996,144.509995,121.469803,7975800
2015-09-21,145.389999,146.979996,144.919998,146.479996,123.125748,3825000
2015-09-22,144.619995,145.059998,143.770004,144.429993,121.402565,3564100
2015-09-23,144.210007,144.570007,142.750000,143.660004,120.755333,2674200
2015-09-24,142.600006,145.070007,141.949997,144.410004,121.385773,3280300
2015-09-25,145.550003,146.270004,144.529999,145.419998,122.234718,3474400
2015-09-28,144.419998,145.380005,142.470001,142.520004,119.797081,4317300
2015-09-29,141.990005,142.660004,141.149994,142.470001,119.755074,4763500
2015-09-30,143.690002,145.710007,143.660004,144.970001,121.856476,3946200
2015-10-01,145.309998,145.669998,141.589996,143.589996,120.696526,3880900
2015-10-02,141.050003,144.589996,140.559998,144.580002,121.528671,3054400
2015-10-05,145.820007,149.889999,145.820007,149.039993,125.277557,5131800
2015-10-06,149.059998,150.149994,148.490005,148.779999,125.059036,3018100
2015-10-07,150.039993,150.729996,148.860001,150.089996,126.160164,2980800
2015-10-08,149.690002,153.020004,149.289993,152.279999,128.001007,4794400
2015-10-09,152.460007,153.149994,151.270004,152.389999,128.093460,3531100
2015-10-12,152.399994,152.580002,150.850006,151.139999,127.042740,3227600
2015-10-13,150.779999,150.779999,149.179993,149.619995,125.765083,3915700
2015-10-14,149.600006,150.649994,149.020004,150.009995,126.092896,3353000
2015-10-15,150.910004,151.240005,148.580002,150.089996,126.160164,3476200
2015-10-16,150.449997,151.199997,149.259995,150.389999,126.412331,3483700
2015-10-19,149.850006,149.970001,148.380005,149.220001,125.428879,7954700
2015-10-20,142.490005,142.880005,140.270004,140.639999,118.216843,16025600
2015-10-21,140.250000,142.660004,139.300003,140.919998,118.452171,6990600
2015-10-22,141.740005,145.070007,141.619995,144.089996,121.116768,5583200
2015-10-23,144.610001,145.490005,143.699997,144.679993,121.612709,5370400
2015-10-26,144.750000,145.000000,143.210007,143.660004,120.755333,3489400
2015-10-27,143.509995,143.830002,137.330002,137.860001,115.880081,15008500
2015-10-28,137.919998,141.229996,137.500000,140.830002,118.376534,8511400
2015-10-29,140.360001,140.820007,139.020004,140.550003,118.141197,3710400
2015-10-30,140.440002,141.330002,139.899994,140.080002,117.746117,3984000
2015-11-02,140.500000,140.520004,139.570007,140.369995,117.989853,3822200
2015-11-03,140.020004,142.800003,139.899994,141.880005,119.259132,4349400
2015-11-04,142.550003,142.649994,141.300003,141.630005,119.049004,3516900
2015-11-05,141.610001,142.380005,139.630005,139.889999,117.586388,5096900
2015-11-06,138.600006,139.550003,137.869995,138.250000,117.297935,4744900
2015-11-09,137.919998,138.080002,134.880005,135.309998,114.803505,8075600
2015-11-10,135.360001,135.740005,134.119995,135.470001,114.939262,4520800
2015-11-11,136.089996,136.199997,134.500000,135.020004,114.557465,3164800
2015-11-12,134.699997,134.699997,133.009995,133.039993,112.877525,4701400
2015-11-13,132.949997,133.000000,131.649994,131.750000,111.783043,4613800
2015-11-16,131.789993,134.089996,131.789993,133.710007,113.446007,4190800
2015-11-17,134.220001,134.820007,133.309998,133.820007,113.539330,2815100
2015-11-18,134.789993,135.910004,134.259995,135.820007,115.236206,4149200
2015-11-19,136.210007,137.740005,136.009995,136.740005,116.016792,4753600
2015-11-20,137.369995,138.919998,137.250000,138.500000,117.510033,5176400
2015-11-23,138.529999,138.869995,137.119995,138.460007,117.476128,5137900
2015-11-24,137.649994,139.339996,137.309998,138.600006,117.594902,3407700
2015-11-25,138.369995,138.429993,137.380005,138.000000,117.085838,3238200
2015-11-27,138.000000,138.809998,137.210007,138.460007,117.476128,1415800
2015-11-30,138.610001,139.899994,138.520004,139.419998,118.290627,4545600
2015-12-01,139.580002,141.399994,139.580002,141.279999,119.868744,4195100
2015-12-02,140.929993,141.210007,139.500000,139.699997,118.528198,3725400
2015-12-03,140.100006,140.729996,138.190002,138.919998,117.866394,5909600
2015-12-04,138.089996,141.020004,137.990005,140.429993,119.147537,4571600
2015-12-07,140.160004,140.410004,138.809998,139.550003,118.400925,3279400
2015-12-08,138.279999,139.059998,137.529999,138.050003,117.128281,3905200
2015-12-09,137.380005,139.839996,136.229996,136.610001,115.906494,4615000
2015-12-10,137.029999,137.850006,135.720001,136.779999,116.050720,4222300
2015-12-11,135.229996,135.440002,133.910004,134.570007,114.175659,5333800
2015-12-14,135.309998,136.139999,134.020004,135.929993,115.329544,5143800
2015-12-15,137.399994,138.970001,137.279999,137.789993,116.907654,4238500
2015-12-16,139.119995,139.649994,137.789993,139.289993,118.180336,4345500
2015-12-17,139.350006,139.500000,136.309998,136.750000,116.025276,4089500
2015-12-18,136.410004,136.960007,134.270004,134.899994,114.455650,10026100
2015-12-21,135.830002,135.830002,134.020004,135.500000,114.964706,5617500
2015-12-22,135.880005,138.190002,135.649994,137.929993,117.026428,4263800
2015-12-23,138.300003,139.309998,138.110001,138.539993,117.543983,5164900
2015-12-24,138.429993,138.880005,138.110001,138.250000,117.297935,1495200
2015-12-28,137.740005,138.039993,136.539993,137.610001,116.754913,3143400
2015-12-29,138.250000,140.059998,138.199997,139.779999,118.596077,3943700
2015-12-30,139.580002,140.440002,139.220001,139.339996,118.222755,2989400
2015-12-31,139.070007,139.100006,137.570007,137.619995,116.763412,3462100
2016-01-04,135.600006,135.970001,134.240005,135.949997,115.346519,5229400
2016-01-05,136.759995,136.889999,134.850006,135.850006,115.261681,3924800
2016-01-06,134.380005,135.580002,133.619995,135.169998,114.684746,4310900
2016-01-07,133.699997,135.020004,132.429993,132.860001,112.724815,7025800
2016-01-08,133.179993,133.820007,131.320007,131.630005,111.681213,4762700
2016-01-11,131.809998,133.820007,131.759995,133.229996,113.038727,4974400
2016-01-12,133.649994,133.779999,131.130005,132.899994,112.758759,5078700
2016-01-13,133.500000,134.279999,131.100006,131.169998,111.290924,4700100
2016-01-14,131.929993,133.789993,131.220001,132.910004,112.767242,5709600
2016-01-15,130.009995,130.880005,128.869995,130.029999,110.323685,9008500
2016-01-19,130.110001,132.100006,128.059998,128.110001,108.694672,9979600
2016-01-20,118.459999,123.989998,118.000000,121.860001,103.391884,16157800
2016-01-21,121.300003,125.099998,120.580002,122.910004,104.282745,8851600
2016-01-22,124.669998,124.739998,121.769997,122.500000,103.934891,9238400
2016-01-25,122.099998,124.230003,121.639999,122.080002,103.578537,5446000
2016-01-26,122.250000,123.610001,122.239998,122.589996,104.011246,4617800
2016-01-27,122.730003,123.370003,120.650002,120.959999,102.628273,5026400
2016-01-28,121.260002,122.830002,121.010002,122.220001,103.697334,3942500
2016-01-29,123.279999,124.790001,122.959999,124.790001,105.877823,8248100
2016-02-01,124.400002,125.290001,123.709999,124.830002,105.911781,3574900
2016-02-02,123.669998,124.139999,122.639999,122.940002,104.308228,3287300
2016-02-03,123.989998,125.449997,122.290001,124.720001,105.818459,6223500
2016-02-04,125.080002,128.500000,125.000000,127.650002,108.304390,5266500
2016-02-05,127.220001,128.639999,125.849998,128.570007,109.084991,7177700
2016-02-08,126.000000,127.510002,124.129997,126.980003,108.836411,7364000
2016-02-09,126.120003,126.930000,123.769997,124.070000,106.342201,5957200
2016-02-10,125.000000,125.290001,119.839996,120.190002,103.016602,6469100
2016-02-11,118.779999,119.660004,116.900002,117.849998,101.010941,7307600
2016-02-12,119.260002,121.050003,118.349998,121.040001,103.745140,4936500
2016-02-16,121.830002,123.089996,121.339996,122.739998,105.202232,4061400
2016-02-17,123.709999,126.570000,123.250000,126.099998,108.082138,4821000
2016-02-18,130.000000,134.000000,129.750000,132.449997,113.524826,9951600
2016-02-19,132.360001,133.649994,130.839996,133.080002,114.064789,5125300
2016-02-22,133.080002,134.309998,132.410004,133.770004,114.656219,4457400
2016-02-23,133.139999,133.410004,132.009995,132.399994,113.481956,3439700
2016-02-24,131.550003,133.490005,129.679993,132.800003,113.824806,4122600
2016-02-25,133.289993,134.509995,130.880005,134.500000,115.281914,4358300
2016-02-26,134.509995,134.919998,131.949997,132.029999,113.164825,4386200
2016-02-29,132.000000,133.360001,130.899994,131.029999,112.307724,4428000
2016-03-01,132.240005,134.639999,132.029999,134.369995,115.170479,3788500
2016-03-02,133.699997,137.440002,133.220001,136.300003,116.824699,5217200
2016-03-03,137.220001,137.960007,136.070007,137.800003,118.110367,5156400
2016-03-04,137.539993,139.419998,137.020004,137.800003,118.110367,3968400
2016-03-07,137.279999,140.509995,136.869995,140.149994,120.124596,5171000
2016-03-08,139.710007,140.350006,137.419998,139.070007,119.198914,5579100
2016-03-09,139.309998,142.169998,139.229996,140.410004,120.347443,4406500
2016-03-10,141.240005,141.470001,138.089996,140.190002,120.158897,4020600
2016-03-11,141.729996,142.919998,140.509995,142.360001,122.018837,4421900
2016-03-14,142.009995,143.190002,141.039993,142.779999,122.378807,4048800
2016-03-15,141.740005,143.330002,141.539993,142.960007,122.533081,3707500
2016-03-16,142.619995,144.880005,142.110001,144.789993,124.101624,4221900
2016-03-17,144.779999,147.320007,144.449997,147.039993,126.030106,5821600
2016-03-18,147.399994,147.509995,145.509995,147.089996,126.072990,12089700
2016-03-21,147.300003,148.710007,146.720001,148.630005,127.392937,3721600
2016-03-22,148.059998,149.279999,147.839996,148.100006,126.938667,4081900
2016-03-23,148.000000,148.029999,145.130005,145.399994,124.624443,4764200
2016-03-24,144.979996,148.220001,144.490005,147.949997,126.810089,5044500
2016-03-28,147.750000,148.649994,147.229996,148.399994,127.195778,3265100
2016-03-29,147.589996,149.759995,147.500000,149.330002,127.992912,3138500
2016-03-30,149.949997,150.410004,148.320007,148.410004,127.204376,3331200
2016-03-31,149.789993,153.100006,149.360001,151.449997,129.810013,6780600
2016-04-01,150.509995,152.960007,150.250000,152.520004,130.727112,3925500
2016-04-04,152.339996,153.520004,151.910004,152.070007,130.341400,3931200
2016-04-05,151.429993,151.600006,149.649994,150.000000,128.567139,3337000
2016-04-06,149.899994,150.149994,147.809998,150.020004,128.584305,4194600
2016-04-07,149.070007,149.600006,148.000000,148.250000,127.067238,3663000
2016-04-08,149.059998,149.990005,148.119995,149.350006,128.010086,3293800
2016-04-11,150.259995,151.949997,149.220001,149.250000,127.924339,3846100
2016-04-12,149.610001,150.110001,148.580002,149.630005,128.250031,3595800
2016-04-13,150.750000,151.229996,149.630005,151.229996,129.621414,3168400
2016-04-14,151.500000,152.759995,150.380005,151.160004,129.561432,3176500
2016-04-15,151.039993,152.100006,150.960007,151.720001,130.041412,3657600
2016-04-18,151.720001,153.139999,151.490005,152.529999,130.735672,6581700
2016-04-19,146.470001,146.949997,142.610001,144.000000,123.424515,13190200
2016-04-20,144.240005,147.199997,144.000000,146.110001,125.233002,6754300
2016-04-21,146.580002,150.119995,146.460007,149.300003,127.967186,6017700
2016-04-22,149.440002,151.000000,147.500000,148.500000,127.281487,5191900
2016-04-25,148.160004,148.899994,147.110001,148.809998,127.547234,2848900
2016-04-26,148.649994,149.789993,147.899994,149.080002,127.778641,2979800
2016-04-27,149.350006,150.779999,148.970001,150.470001,128.970047,3111200
2016-04-28,149.750000,150.179993,146.729996,147.070007,126.055862,3791500
2016-04-29,146.490005,147.339996,144.190002,145.940002,125.087288,4225800
2016-05-02,146.559998,147.000000,144.429993,145.270004,124.513031,3502400
2016-05-03,144.649994,144.899994,142.899994,144.130005,123.535927,3584300
2016-05-04,143.360001,145.000000,143.309998,144.250000,123.638779,2577100
2016-05-05,145.949997,147.300003,145.449997,146.470001,125.541573,6501200
2016-05-06,144.860001,147.970001,144.470001,147.289993,127.462692,4895800
2016-05-09,147.699997,148.199997,147.009995,147.339996,128.729599,4302400
2016-05-10,148.240005,150.039993,147.740005,149.970001,131.027374,3992700
2016-05-11,149.710007,151.089996,148.740005,148.949997,130.136185,3093000
2016-05-12,149.210007,149.389999,147.110001,148.839996,130.040115,3249200
2016-05-13,148.789993,149.860001,147.419998,147.720001,129.061539,2398000
2016-05-16,147.649994,149.990005,147.440002,149.460007,130.581802,3069100
2016-05-17,149.210007,149.500000,147.289993,148.000000,129.306198,3490600
2016-05-18,147.990005,148.520004,146.360001,147.339996,128.729599,2491100
2016-05-19,146.479996,146.929993,143.960007,144.929993,126.623947,3685600
2016-05-20,145.710007,147.509995,145.550003,147.250000,128.650925,3671500
2016-05-23,147.610001,147.949997,146.660004,146.770004,128.231552,2103800
2016-05-24,146.880005,148.750000,146.880005,148.309998,129.577057,2929300
2016-05-25,148.929993,152.089996,148.500000,151.690002,132.530106,4355300
2016-05-26,151.550003,152.509995,151.050003,152.440002,133.185425,3062900
2016-05-27,152.350006,152.929993,152.149994,152.839996,133.534897,2457100
2016-05-31,152.559998,153.809998,152.270004,153.740005,134.321198,5836600
2016-06-01,153.000000,153.270004,151.539993,152.509995,133.246552,2663400
2016-06-02,152.589996,153.500000,152.119995,153.500000,134.111496,2642600
2016-06-03,152.399994,153.039993,151.699997,152.889999,133.578568,2328300
2016-06-06,153.089996,153.949997,152.339996,152.729996,133.438751,2378700
2016-06-07,153.309998,153.929993,152.660004,153.330002,133.962982,4465000
2016-06-08,153.529999,154.089996,153.039993,154.000000,134.548325,2935000
2016-06-09,152.919998,153.759995,152.729996,153.419998,134.041595,2021800
2016-06-10,152.789993,153.330002,151.860001,152.369995,133.124207,3120600
2016-06-13,151.630005,152.500000,150.279999,151.279999,132.171890,3610400
2016-06-14,151.279999,151.789993,150.399994,151.059998,131.979675,2865800
2016-06-15,151.460007,151.789993,150.600006,150.679993,131.647675,2260400
2016-06-16,150.190002,151.289993,149.000000,151.059998,131.979675,2449100
2016-06-17,150.960007,152.720001,150.600006,151.990005,132.792236,4663900
2016-06-20,152.600006,154.669998,152.520004,153.610001,134.207611,3572100
2016-06-21,154.160004,154.570007,153.690002,154.050003,134.592041,2760300
2016-06-22,153.750000,154.710007,152.270004,152.919998,133.604767,2833700
2016-06-23,153.449997,155.479996,152.600006,155.350006,135.727829,3969400
2016-06-24,149.970001,150.610001,146.179993,146.589996,128.074310,9082800
2016-06-27,146.179993,146.600006,142.500000,143.500000,125.374603,5017900
2016-06-28,144.779999,145.729996,144.220001,145.699997,127.296722,3997700
2016-06-29,146.500000,148.479996,146.449997,148.460007,129.708084,3367700
2016-06-30,148.860001,151.910004,148.669998,151.779999,132.608734,3967100
2016-07-01,151.779999,152.970001,151.399994,152.350006,133.106750,2658300
2016-07-05,151.190002,152.000000,150.759995,151.679993,132.521378,2465200
2016-07-06,151.850006,152.410004,149.919998,152.369995,133.124207,2569400
2016-07-07,152.750000,153.690002,151.889999,152.600006,133.325165,2138400
2016-07-08,154.000000,154.600006,153.080002,154.460007,134.950226,3040600
2016-07-11,154.600006,156.039993,154.500000,155.330002,135.710373,2833700
2016-07-12,156.000000,157.119995,155.520004,157.039993,137.204376,3843800
2016-07-13,157.750000,158.339996,157.059998,158.020004,138.060593,2746400
2016-07-14,158.809998,161.399994,158.580002,160.279999,140.035141,4637600
2016-07-15,159.899994,159.979996,158.500000,159.779999,139.598297,4476800
2016-07-18,159.300003,160.750000,158.729996,159.860001,139.668167,6729700
2016-07-19,161.779999,162.139999,157.889999,159.580002,139.423553,7120000
2016-07-20,159.970001,161.710007,159.600006,161.360001,140.978729,4376300
2016-07-21,160.750000,161.850006,159.889999,160.449997,140.183655,3518900
2016-07-22,160.779999,162.169998,160.479996,162.070007,141.599030,2520100
2016-07-25,162.000000,162.880005,161.750000,162.649994,142.105759,2804600
2016-07-26,162.649994,163.600006,161.369995,162.119995,141.642685,2894600
2016-07-27,162.119995,162.570007,161.179993,161.830002,141.389359,2162700
2016-07-28,161.380005,161.809998,160.710007,161.369995,140.987442,2340400
2016-07-29,161.360001,161.669998,160.029999,160.619995,140.332169,3547500
2016-08-01,160.649994,161.649994,159.839996,161.449997,141.057358,2823600
2016-08-02,161.270004,161.449997,160.360001,160.580002,140.297241,3080900
2016-08-03,160.130005,160.860001,159.800003,160.669998,140.375839,2861700
2016-08-04,160.860001,161.699997,160.119995,161.550003,141.144699,2489100
2016-08-05,162.000000,163.509995,161.570007,163.500000,142.848419,3812400
2016-08-08,162.729996,163.270004,161.580002,162.039993,142.795517,3039300
2016-08-09,162.220001,162.770004,161.649994,161.770004,142.557602,2737500
2016-08-10,162.190002,162.660004,161.960007,162.080002,142.830765,2466700
2016-08-11,162.250000,164.949997,162.179993,163.529999,144.108566,8768600
2016-08-12,163.190002,163.460007,161.520004,161.949997,142.716217,2543100
2016-08-15,162.399994,162.970001,161.779999,161.880005,142.654541,2970400
2016-08-16,161.110001,161.929993,160.690002,160.699997,141.614655,2210200
2016-08-17,160.970001,161.160004,159.839996,160.440002,141.385559,3225900
2016-08-18,160.889999,162.000000,160.440002,161.360001,142.196320,3652000
2016-08-19,160.839996,160.910004,159.520004,160.039993,141.033051,2815200
2016-08-22,160.000000,160.570007,159.130005,160.000000,140.997803,2039300
2016-08-23,160.330002,161.339996,160.229996,160.259995,141.226944,2838100
2016-08-24,159.889999,160.179993,158.320007,159.050003,140.160645,3645800
2016-08-25,159.000000,159.539993,158.419998,158.630005,139.790512,2575000
2016-08-26,158.880005,160.440002,157.850006,158.320007,139.517349,2498900
2016-08-29,158.830002,160.210007,158.500000,159.720001,140.751038,2475900
2016-08-30,159.759995,160.149994,158.809998,159.399994,140.469055,1813300
2016-08-31,159.660004,159.660004,158.259995,158.880005,140.010818,2323600
2016-09-01,158.320007,159.619995,158.100006,159.539993,140.592453,2358400
2016-09-02,159.880005,160.570007,159.149994,159.550003,140.601273,2315400
2016-09-06,159.880005,160.860001,159.110001,160.350006,141.306229,2994100
2016-09-07,160.190002,161.759995,160.000000,161.639999,142.443054,2867300
2016-09-08,160.550003,161.210007,158.759995,159.000000,140.116562,3963200
2016-09-09,158.029999,158.399994,155.649994,155.690002,137.199677,5186000
2016-09-12,155.259995,158.529999,154.839996,158.289993,139.490891,4367500
2016-09-13,157.630005,157.929993,155.500000,155.809998,137.305420,3636700
2016-09-14,155.699997,155.869995,153.389999,154.050003,135.754440,3860600
2016-09-15,154.300003,156.330002,153.210007,155.660004,137.173248,3645600
2016-09-16,155.039993,155.399994,153.470001,153.839996,135.569382,6463600
2016-09-19,154.869995,156.190002,154.550003,154.869995,136.477081,2450100
2016-09-20,155.869995,156.570007,154.449997,154.449997,136.106949,2159100
2016-09-21,154.910004,155.679993,153.869995,155.529999,137.058716,2473900
2016-09-22,156.149994,157.220001,155.690002,156.110001,137.569809,2691100
2016-09-23,155.619995,156.039993,154.710007,154.979996,136.574005,2702200
2016-09-26,154.460007,154.460007,153.460007,153.979996,135.692764,2533300
2016-09-27,154.320007,156.770004,153.809998,156.770004,138.151428,2987200
2016-09-28,156.990005,158.630005,156.229996,158.289993,139.490891,3310000
2016-09-29,158.630005,165.000000,157.460007,158.110001,139.332306,3374800
2016-09-30,158.899994,159.839996,158.059998,158.850006,139.984406,3596900
2016-10-03,158.059998,158.369995,157.020004,157.610001,138.891678,2227800
2016-10-04,157.669998,158.529999,155.820007,156.460007,137.878265,2884100
2016-10-05,157.070007,157.830002,156.720001,157.080002,138.424606,1684500
2016-10-06,156.839996,157.429993,155.889999,156.880005,138.248367,1950100
2016-10-07,157.139999,157.699997,154.860001,155.669998,137.182053,2671900
2016-10-10,156.710007,158.490005,156.660004,157.020004,138.371719,2481300
2016-10-11,156.729996,156.949997,153.889999,154.789993,136.406570,2901300
2016-10-12,154.970001,154.970001,153.080002,154.289993,135.965942,2964000
2016-10-13,153.699997,154.220001,152.270004,153.720001,135.463638,2909900
2016-10-14,154.470001,155.529999,154.089996,154.449997,136.106949,4358200
2016-10-17,154.449997,155.889999,154.339996,154.770004,136.388962,5890400
2016-10-18,150.020004,151.000000,147.789993,150.720001,132.819931,12770600
2016-10-19,151.270004,152.449997,150.830002,151.259995,133.295822,4632900
2016-10-20,151.279999,152.899994,151.020004,151.520004,133.524933,4023100
2016-10-21,150.580002,151.149994,149.559998,149.630005,131.859375,4414200
2016-10-24,150.399994,151.520004,150.399994,150.570007,132.687775,2666700
2016-10-25,150.570007,151.160004,149.830002,150.880005,132.960938,2647500
2016-10-26,150.710007,152.940002,150.259995,151.809998,133.780487,2811700
2016-10-27,152.820007,154.059998,152.020004,153.350006,135.137604,4229300
2016-10-28,154.050003,154.440002,152.179993,152.610001,134.485489,3654500
2016-10-31,152.759995,154.330002,152.759995,153.690002,135.437210,3553200
2016-11-01,153.500000,153.910004,151.740005,152.789993,134.644089,3191900
2016-11-02,152.479996,153.350006,151.669998,151.949997,133.903870,3074400
2016-11-03,152.509995,153.740005,151.800003,152.369995,134.273972,2878800
2016-11-04,152.399994,153.639999,151.869995,152.429993,134.326843,2470400
2016-11-07,153.990005,156.110001,153.839996,155.720001,137.226151,3804900
2016-11-08,154.559998,155.929993,153.059998,155.169998,137.981979,3921900
2016-11-09,152.960007,155.559998,151.000000,154.809998,137.661835,5403700
2016-11-10,157.660004,161.160004,157.589996,160.220001,142.472580,7715800
2016-11-11,159.970001,161.339996,159.330002,161.270004,143.406296,4446600
2016-11-14,161.250000,161.860001,157.580002,158.210007,140.685226,5196500
2016-11-15,158.419998,159.149994,157.550003,158.669998,141.094269,3477000
2016-11-16,158.460007,159.550003,158.029999,159.289993,141.645569,2252800
2016-11-17,159.220001,159.929993,158.850006,159.800003,142.099106,2261200
2016-11-18,159.800003,160.720001,159.210007,160.389999,142.623779,2981600
2016-11-21,160.690002,163.000000,160.369995,162.770004,144.740112,4637100
2016-11-22,163.000000,163.000000,161.949997,162.669998,144.651199,2770800
2016-11-23,161.940002,162.380005,161.360001,161.979996,144.037628,2252700
2016-11-25,161.830002,163.190002,161.830002,163.139999,145.069153,1605300
2016-11-28,163.199997,164.660004,162.699997,164.520004,146.296265,4449400
2016-11-29,164.000000,164.410004,163.029999,163.529999,145.415939,3148200
2016-11-30,163.350006,163.800003,162.210007,162.220001,144.251053,4397800
2016-12-01,161.949997,162.199997,158.300003,159.820007,142.116882,4635700
2016-12-02,159.000000,160.289993,158.410004,160.020004,142.294739,2740900
2016-12-05,160.850006,161.149994,159.589996,159.839996,142.134689,3447100
2016-12-06,160.130005,160.789993,158.929993,160.350006,142.588181,2859000
2016-12-07,160.600006,165.179993,160.389999,164.789993,146.536362,4435100
2016-12-08,164.869995,166.000000,164.220001,165.360001,147.043213,3266400
2016-12-09,165.179993,166.720001,164.600006,166.520004,148.074738,3146900
2016-12-12,166.720001,166.789993,165.070007,165.500000,147.167709,3392300
2016-12-13,165.679993,169.949997,165.679993,168.289993,149.648666,5932300
2016-12-14,168.369995,169.889999,167.449997,168.509995,149.844299,4124200
2016-12-15,168.009995,169.850006,167.779999,168.020004,149.408585,3388600
2016-12-16,168.970001,169.110001,166.059998,166.729996,148.261475,7120600
2016-12-19,166.830002,167.259995,166.000000,166.679993,148.216995,2955900
2016-12-20,167.490005,168.250000,166.449997,167.600006,149.035126,2174600
2016-12-21,166.250000,167.940002,165.250000,167.330002,148.795013,3575700
2016-12-22,167.360001,168.229996,166.580002,167.059998,148.554901,2802600
2016-12-23,167.000000,167.490005,166.449997,166.710007,148.243713,1701200
2016-12-27,166.979996,167.979996,166.850006,167.139999,148.626038,1397500
2016-12-28,167.289993,167.740005,166.000000,166.190002,147.781281,1757500
2016-12-29,166.020004,166.990005,166.000000,166.600006,148.145859,1663500
2016-12-30,166.440002,166.699997,165.500000,165.990005,147.603439,2952800
2017-01-03,167.000000,167.869995,166.009995,167.190002,148.670532,2934300
2017-01-04,167.770004,169.869995,167.360001,169.259995,150.511230,3381400
2017-01-05,169.250000,169.389999,167.259995,168.699997,150.013260,2682300
2017-01-06,168.690002,169.919998,167.520004,169.529999,150.751312,2945500
2017-01-09,169.470001,169.800003,167.619995,167.649994,149.079559,3189900
2017-01-10,167.979996,168.089996,165.339996,165.520004,147.185501,4118700
2017-01-11,166.050003,167.759995,165.600006,167.750000,149.168472,3599500
2017-01-12,167.770004,168.009995,165.559998,167.949997,149.346359,2927500
2017-01-13,167.970001,168.479996,166.880005,167.339996,148.803894,2875400
2017-01-17,166.690002,168.179993,166.119995,167.889999,149.292984,3315700
2017-01-18,167.449997,168.589996,166.690002,166.800003,148.323715,4007800
2017-01-19,166.960007,167.449997,165.800003,166.809998,148.332611,6963400
2017-01-20,167.809998,170.639999,166.000000,170.550003,151.658325,12690000
2017-01-23,170.080002,171.250000,170.009995,171.029999,152.085159,5478200
2017-01-24,171.360001,176.000000,171.160004,175.899994,156.415726,6952400
2017-01-25,176.259995,179.250000,176.130005,178.289993,158.540985,5922500
2017-01-26,178.059998,178.880005,177.509995,178.660004,158.869995,3063900
2017-01-27,178.470001,179.199997,177.300003,177.300003,157.660629,3482300
2017-01-30,176.979996,177.070007,174.580002,175.800003,156.326813,4094800
2017-01-31,175.050003,175.580002,173.610001,174.520004,155.188583,4139000
2017-02-01,175.000000,175.699997,172.889999,174.289993,154.984055,2795700
2017-02-02,174.229996,174.970001,173.550003,174.580002,155.241959,2620500
2017-02-03,175.000000,176.339996,174.889999,175.820007,156.344604,3309300
2017-02-06,175.309998,175.979996,174.380005,175.860001,156.380112,2650800
2017-02-07,176.000000,178.619995,175.899994,178.460007,158.692169,3873500
2017-02-08,177.500000,177.500000,175.880005,176.169998,157.894485,2913100
2017-02-09,176.169998,177.800003,175.910004,177.210007,158.826614,3090700
2017-02-10,177.369995,178.869995,176.759995,178.679993,160.144089,2930700
2017-02-13,179.240005,179.899994,178.839996,179.360001,160.753540,3093400
2017-02-14,178.570007,180.130005,178.350006,180.130005,161.443665,2776500
2017-02-15,180.199997,181.919998,179.809998,181.679993,162.832886,2914300
2017-02-16,181.449997,182.789993,180.869995,181.429993,162.608795,3251500
2017-02-17,181.250000,181.570007,180.000000,180.669998,161.927658,3552500
2017-02-21,180.600006,180.789993,179.119995,180.259995,161.560211,4480300
2017-02-22,180.089996,181.339996,180.089996,181.149994,162.357849,3020500
2017-02-23,182.000000,182.500000,180.919998,181.649994,162.806000,2282500
2017-02-24,180.210007,181.490005,179.889999,181.350006,162.537109,3300100
